_id;productDescription;batchesOfGoods[0].product.specialCharacteristics[0].specialCharacteristicType
019b0d97-c5ee-7bbb-998e-8c87a62e6b78;matériel médical;
019b0d9f-abf5-7b14-95a4-815dd45bfd29;tapis;
019b0d9f-ce48-75d1-b91f-5d3d273a6bfc;tapis;
019b0da1-78f3-7c42-9044-6e3ea81d1cb5;Matériel R&D;
019b0da8-b157-7773-a4b0-ed8eb75f0f62;recyclage autocollants;
019b0daa-de6c-70c9-a42b-112d737947b5;Matériel machines menuiserie;
019b0dab-edf0-71ae-9970-79cea8cc8883;PIECE AUTOMOBILE;
019b0daf-71a4-724a-9790-2b675c6b7949;Transformateurs;
019b0daf-a320-78c7-b830-540e58ee2216;effet personnel;
019b0db1-3bec-7863-bfb1-6d07b5d90e8b;Textiles et savon+shampoo;
019b0db2-3e08-748a-9169-a6ba03962b40;Pièces automobile;
019b0db3-cc39-7cf8-8915-054867b1e5ab;Textiles et savon+shampoo;
019b0db5-9f4f-731d-a3d4-98e073d40807;moto moyen gabarit mise sur palette;
019b0db7-1577-7b2b-acfa-da1cac47e031;tonneau a vin vide;
019b0db9-e0a0-714c-9b6d-67cd233c31a0;Climatisation reversible gp int et ext;
019b0dba-276f-7e31-905b-cde4a67f8e85;TOT BAG;
019b0dc1-2bec-7462-b835-d3fec3206fb0;MAGAZINES;
019b0dc5-f856-7a92-9857-f1b30ab0792e;papier;
019b0dc8-01a4-7a3c-bcd5-277922c3e434;Tarrière;
019b0dc8-6ff5-75e6-8b70-7c15722c3a2b;matériel topographique;
019b0dc9-20e6-7287-8631-ceddd2967e24;Tarrière;
019b0dcb-8b63-7f25-b4f4-052bb44ae988;matériel de sport;
019b0dcf-3f24-76a5-8eca-b932c429ffc3;PHOTOCOPIEUR;
019b0ddc-ad41-7f21-98ed-41bb0261ab29;5 chaises et une chaise haute;
019b0dde-83a9-7bac-a728-d1ad2abece1b;COULISSES ALUMINIUM;
019b0de0-4d7c-712f-bbcd-7c640d1a0abb;tôles perforées;
019b0de6-c60d-7d74-9f5b-7250c151da9f;Mastic;HAZARDOUS
019b0de7-e3e0-70b5-9bb0-35b8cedc5d47;parechoc;
019b0de8-2b04-7ade-a32c-5ba6d4f10985;plancher bois;
019b0de9-872f-75f5-8830-1086a9f1db45;Mastic;
019b0de9-abc2-7f2e-9ce9-df1d3ef9858e;Meubles en bois;
019b0dea-268f-7e5d-8982-d88dece0b184;Meubles en bois;
019b0dec-246f-7cda-b86a-f4dc75979d91;matériel topographique;
019b0dec-5452-7c85-87c0-6b486dc63a9c;Moteur;
019b0def-092a-79f9-b9f9-b31718e20154;1 élément /2 Fontaine de jardin;
019b0df3-5451-7dc1-898b-d80b6702b097;6 chaises;
019b0df4-13cd-70ea-b373-2688d8fdbf34;plancher bois;
019b0dfb-302a-76f8-bce5-c0f790fdb0b3;Culasse Toyota;
019b0dfe-324a-77e1-a43f-8197df750fd6;parechoc;
019b0dff-1ee3-7df4-9f85-8f49c557bab1;moteur Electrique - accastillage bateau;
019b0e01-0785-70c0-98f4-85c23441e53b;BOUTEILLES DE VIN;ALCOOL
019b0e03-3104-71c1-8907-efea7e14105a;MIEL ALIMENTAIRE;
019b0e05-5f56-7505-bdd7-0a5df242cabf;CHAUSSURES;
019b0e05-cdea-786c-8421-1bc445a817b9;isolant plaque de polyurethane;
019b0e0a-4c75-74f8-8e60-97355588880a;FOUR MICRO ONDES;
019b0e0b-55f7-7f6e-9212-c78220bf1ec6;Profilés métalliques;
019b0e0d-6c64-7164-a0c6-b2eac0626622;Pare choc;
019b0e14-72bb-7c55-ae6e-822785460d15;huile;
019b0e16-a9d1-7e78-87e4-7a496b141ba9;vanne;
019b0e17-19f8-763a-99e7-80b81141ec99;Séchoir professionnel laverie;
019b0e17-7579-77ff-9910-412a8b153ddd;Caisson filtre;
019b0e18-5f0a-7566-97db-f4ea9805c0f9;ATTELAGE;
019b0e19-aa64-796c-b7ed-a9657f3b3495;Refroidisseur à eau;
019b0e1a-fc68-7f76-97a0-b825bbd9eb13;ATTELAGE;
019b0e1e-048d-79a4-986a-10c8f96cf229;Emballages papier;
019b0e27-65d8-76bc-bf5b-6bf5e7ad2df4;boissons canette;
019b0e28-c8e3-7d68-b3eb-415d8b6617eb;Chaudiere bois sur palette;
019b0e32-f9b9-72ae-a156-27493d4fea38;Câble Inox - Gréement;
019b0e33-e0ce-7177-b368-f2b8c8824f26;colis 145 x 35 x 30 - pare choc;
019b0e37-d89c-7ce7-b740-0eba9081c83b;Fils a houblon;
019b0e3d-6b2c-7989-82da-fbe31ffd4d07;Sapin en PVC;
019b0e53-1a90-7739-b9f8-e362d750574f;4 jantes;
019b0e5b-681f-7305-818e-92976b57d391;Sapin en PVC;
019b0e61-7421-715a-b6d8-12838c27c75a;mobilier;
019b0e62-1202-7b29-afe6-2213468b98d7;mobilier;
019b0e64-8912-7174-a6b2-3a85fc6bb2b4;Coffre en bois;
019b0e72-87b0-7309-9861-4baa6248e36b;Boîte de vitesse;
019b0e73-3f1a-7927-93ec-0c67605d16b9;Bougie parfumée;
019b0e87-ae49-78d4-b2e2-1824e169c6be;convoyeur;
019b0e95-3c93-7744-adc7-b602c1bc999a;MOTEUR;
019b0ecc-94ae-7107-a481-bcf15d69b819;décor théatre;
019b0ece-88ea-7978-874c-c60f5e64dfca;Jantes pneus;
019b0ed4-f064-7eaf-b32b-0195167f084f;Meuble ancien;
019b0ef5-f80a-7730-a3ef-303b29fbb37e;Compresseur;
019b0f08-5506-76f0-803b-1474e2647c62;FOUR;
019b0f11-a34e-7ff6-aaff-4b28e6a86dd7;Pack wc;
019b0f19-6537-7c66-9238-05f82dfa04d3;MACHINE;
019b0f2d-1006-7a91-9401-92e041241af3;Moteur;
019b0f2f-b399-7d12-ac4b-b4a077f8bda0;8 jantes voitures;
019b0f34-c1c9-7a44-a96f-688e58884a20;Compresseur;
019b0f36-2d24-7bc9-834c-21acf8d57c3b;Matériel audiovisuel;
019b0f3f-c3c6-75de-81f2-456bc52b6238;Pneus;
019b0f41-c6fc-7617-89df-69b2d7e7e02f;Portail;
019b0f51-c7b2-726b-8127-8910a3dc18c3;Dalle de sol;
019b0f54-1b50-72de-a767-a135b26580c3;Canape convertible;
019b0f5f-bd0f-7c8f-bb6b-2e1507fb2f12;Boîte de vitesse;
019b0f70-c748-72b0-b4ea-cd80976301a1;Cosmétiques;
019b0f8e-197d-7670-80c7-dfda628c1e09;Surf board;
019b1026-1f1c-7cdd-82a8-6dd4886fd278;Boîte de vitesse;
019b10f9-dffd-7605-9b8a-f761e6e78ddb;Portail Coulissant;
019b1104-e26c-785e-8ebc-c81e59a1bc3a;Colis plein de clé;
019b1111-f73a-7679-ba56-300fadc7610d;Moteur;
019b1145-272a-7233-8cdc-d9da73f4b819;quincaillerie;
019b114f-df99-7290-a34b-8479697cee98;Lave-batterie professionnel;
019b1154-943c-7296-8c7f-10824a35477a;Friteuse;
019b1166-50ea-794e-b6ee-59dfa51a78d7;huile;
019b117b-88c9-70b5-9e16-726225f87d6a;ecran plat;
019b1188-6ae9-7b85-9262-62310e731d0a;prototype porte manteaux;
019b118d-2644-790f-86b7-a812e4aa6943;Mastic;HAZARDOUS
019b118d-be3a-7ce9-bd9d-0a9f327f574c;pièce acier;
019b1194-2a12-7c9a-bfde-9d8669b41c45;Adoucisseur;
019b1197-e138-75fa-9b52-0f544b30454a;Mastic;HAZARDOUS
019b119a-ef41-7fa0-bacd-f097a1c83edc;surfboard;
019b119c-2424-7777-a809-866c15b29cc0;huile;
019b119e-1098-7ff5-930a-3fafc3d20709;CABLE;
019b119e-ba6b-7d98-8235-86dd92c11659;Ecran numérique;
019b11a0-4bab-79d4-bf7a-f61d43adc8b6;vélo;
019b11ad-44d6-757d-b392-6579ba7b899d;Evier timbre en granit FRAGILE;
019b11b5-7ed1-7b96-b635-4d878ec485f5;Pièce automobile;
019b11c2-e98a-7253-8fe2-33b33c67a9ea;Boite de vitesse;
019b11c6-6ec7-7d8a-871a-9f2f5b1fec0e;gilets de sauvetage;
019b11d0-6c81-740b-bfb3-3334bbb7d1f0;Vitrine;
019b11d2-4b97-7f4f-864d-f6d480419001;Sieges;
019b11d2-d62e-711d-8621-d2e21a813496;Sieges;
019b11d3-1560-7554-9192-18ca7b23886b;vetement;
019b11d3-88b9-7969-88f2-0fc3d2ce3e44;Sieges;
019b11d4-8d42-7f68-a8a0-0c25d7e6317e;Vetement;
019b11d4-a19d-7f77-bb01-5ad34e4a2590;Vetement;
019b11d4-b336-75f8-a22f-5eeea589fb51;Profil aluminium;
019b11e9-4490-7841-a549-52f03123c5a5;Mobilier;
019b11eb-909b-781b-873a-4738d50a0ba7;Liner de piscine;
019b11ee-d7bb-7224-baba-8f0fa0dbc2a2;Liner de piscine;
019b11ee-f56d-7144-83bc-4d9f0de121f4;Liner de piscine;
019b11ef-807d-7a36-a92b-069ec75c93e7;Liner de piscine;
019b11ef-e1bf-7d7d-a6d2-b0f3556b5271;Liner de piscine;
019b11f0-dc14-7a87-8f5d-89700d64b1e5;TOT BAG;
019b11f0-dff9-77a4-a6e1-c93a10663c08;TOT BAG;
019b11f2-8fb5-7796-825a-fe42c5d8973f;pièce de ventilation;
019b11f6-2496-74fd-92b4-d4c026864d87;fauteuils chauffants non gerbable;
019b11fb-7aec-7cd6-bec0-6b723911d903;Mobilier;
019b11ff-464b-7968-bb64-12327f4f6c12;piece mecanique;
019b11ff-7031-77c3-bcf5-eacf895be62e;Insert neuf;
019b1209-7757-7fce-b0a9-0fca4fcb5a40;OUTILLAGE;
019b120e-c916-70d7-876a-f4d61d85a9ec;luminaire;
019b1210-32ee-7e25-ae7b-748299ec59d7;MEA06514;
019b1211-868f-799b-ba9d-db48b579ad4f;INFORMATIQUES;
019b1215-3e2e-7772-92e1-876217632ea3;TOT BAG;
019b1216-87a2-75b5-92f9-6209a5cbf989;Produits phytos;
019b1217-2672-77a1-be82-d66a042b7234;meuble d'agencement sécurisé;
019b1218-0f15-7aea-8f86-04ad62f7273c;Fourche chariot élévateur;
019b1218-c518-7353-880d-3bea5840d188;pièces automobile;
019b1219-708b-76ed-925d-65fbd0d478d6;meuble d'agencement sécurisé;
019b121d-80d1-7d62-a38f-5330b4c7ad2a;livres;
019b1224-7bda-7ca6-807e-6c3c3567646d;Mobilier;
019b1229-7e2c-72b9-b7f0-20c4af844c69;cailloux;
019b122c-b27a-7248-bb19-3f9a00ea2a1c;BROSSES;
019b1235-f417-76f1-9689-b74d9e19d570;Paves Beton Echantillons;
019b123a-cd4a-7a84-a045-891ab0e148ca;Paneau publicitaire numérique dans un flight case;
019b123b-4618-7bf1-b091-a25c518923c6;débroussailleuses;
019b123e-9b0d-761c-b622-f49afc9fe9f4;pneus de tracteur;
019b1241-de0c-77a6-b71b-956d8ebb998b;Four Pyro Hisense;
019b1245-5a3e-7f67-8a93-596489288ed7;tole;
019b124b-fb34-7114-bbb5-bf9ff931082d;LESSIVE BIDONS 5 LITRES;
019b1254-21f7-78be-b0e4-66c774f9f6ea;Enceinte hifi;
019b1257-ce12-78f7-a4ce-a32939130c14;pneus de tracteur;
019b125b-2450-7c89-b8a8-982c31d02d59;machine;
019b125b-7dc5-7854-ab2e-43449457b18b;machine;
019b1264-446c-79a2-84b0-03bc74665505;MATERIELS TELEPHONIQUES;
019b126c-a7b7-75f5-aea0-59474418df6c;bacs plastiques;
019b126e-7287-7053-978a-dacd93bc1f20;cintres couettes;
019b1283-1f61-785c-9eb2-730147fd2661;Abris de jardin sur palette;
019b128c-31d8-77a9-bc31-e2b2ed1c28c9;Fut d’huile vide;
019b128e-de19-73e0-ae98-029a16200b38;Fut;
019b128e-e2aa-7060-bd6e-0e54c9c499a4;coffre;
019b1290-3e73-7138-bbab-8882cda75a2d;coffre;
019b12aa-6600-7428-adf2-588157be4db0;MASQUE ET ASPIRATEUR;
019b12b0-bd4b-7e50-87c6-e4261687784b;Enveloppes;
019b12b1-e15d-75e3-8c93-70e82e5ed8a6;MASQUE ET ASPIRATEUR;
019b12b3-cbc3-7506-8119-a19f58b4eb13;ponceuse a parquet;
019b12ba-1017-7a32-84e8-53c0325eef80;Enveloppes;
019b12ba-3485-7301-b176-8a1dccd3c161;Enveloppes;
019b12bd-18fe-7321-b0cf-fdf2758d6bb1;Enveloppes;
019b12c0-5423-7923-8091-20222e9ffddc;Bechers en plastique;
019b12c8-d48b-73e9-8d53-2971d9ebdd6c;vélo électrique;
019b12cb-e712-77a7-a43c-d4fe0a6589f0;Matériel HI FI;
019b12cc-e8b3-7d4c-ab5b-670bfc0c8c5e;vélo électrique;
019b12cf-7fde-7ed9-b635-949a5952cf5c;Lot de 6 cartons (enceintes passive hifi);
019b12d3-c8f2-7e52-8268-1dd2cb13c239;OUTILLAGE;
019b12d6-a347-7ec3-bd2c-65312d042ab9;Matériel HI FI;
019b12d6-e9de-7ba0-a0da-13aba3a9142c;Pièces auto;
019b12d7-c619-725e-8a14-5a794f8c107a;glacière vide;
019b12db-3112-7b92-8796-1a820820dba3;BORNE TACTILE;
019b12df-acaf-7f19-8687-2f1c4abcc2db;Oeuvre;
019b12e1-0d5d-7249-8ea1-6353b6da3100;Chaudiere bois sur palette;
019b12e3-ba30-7ad0-917f-ddc617a17047;1 caisse de vin;ALCOOL
019b12e7-5ec9-7957-a7a9-9f9bfd5013cd;Ampli - salle de concert;
019b12e7-ecd0-7f52-81fd-9235bed93459;Toques et écharpes Gala;
019b12ec-3887-76e3-a998-8e37779db621;Cheminée;
019b12ec-b45b-77ff-a074-eef08e7fd536;moteur Electrique - accastillage bateau;
019b12ef-872f-7076-ad1b-6b9f67e46e87;Oeuvre;
019b12f0-155c-7063-8556-ce258b6295bb;Oeuvre;
019b12f1-2382-7a75-85d7-780a4aa60827;Oeuvre;
019b12f1-86f7-7943-b32c-04133eaf6312;Oeuvre;
019b12f3-267e-7df8-8b7d-85c3f7f36e67;grille;
019b12f3-8ae9-7ab1-a428-fe330523ebee;BORNES APPEL MAGASIN;
019b12f3-a404-7f25-8e05-458c7ca7d918;Compresseur;
019b12f3-c809-795d-a406-9f295d611a13;Oeuvre;
019b12f4-f347-75e4-9d3d-c4583ff49c9d;Oeuvre;
019b12fa-f58f-7109-a38a-b40495579545;matériel caméra canalisation;
019b12fb-0d84-71c6-ad5f-94016c6fc26f;Oeuvre;
019b12fb-3ae3-7aeb-a2fc-73a401eee2a5;matériel caméra canalisation;
019b12fb-489e-7158-b3f7-0e8473a4281e;Oeuvre;
019b12fb-768a-7792-b200-d21354ac9bb6;matériel caméra canalisation;
019b12fb-a5d4-70b9-9de1-6062b84e4e7e;matériel caméra canalisation;
019b12fb-d07d-73ac-8ff7-26cb866cfac5;Oeuvre;
019b1306-4c2e-7625-a79a-f9546f9f6c47;Oeuvre;
019b1306-a416-7581-a46c-6fb770d24f04;PIECES DETACHEES;
019b1306-dab6-7e0f-a23b-47d9604974e0;Oeuvre;
019b1307-39de-7ff2-82d0-b94e8d99db20;Oeuvre;
019b1308-3858-726f-8dc6-a07ba006ed77;Mask;
019b130b-218b-7b3c-bb6f-66619dd912d9;vélo en carton;
019b130e-2497-7ded-917f-abba0ee7c961;tele;
019b1311-9f6f-77ec-9b96-e12a79cbe2b4;Panneau;
019b1314-0769-7d45-8aa9-ccc135c733ca;ECRAN LCD SAMSUNG;
019b1315-2df4-75dc-9579-8544bf97dbf3;ferrures;
019b1317-6d9b-78b6-82cf-27dc54d2e2ff;Boîte de vitesse;
019b1318-a3e8-7c06-8331-80d50ef19297;CUVE D OXYGENE VIDE;
019b131a-5233-737b-9dab-6ff40e554675;CUVE D OXYGENE VIDE;
019b131b-0f9c-7e32-a28b-7d4994b0e956;tele;
019b131b-a424-769e-a6e0-204f30feadd9;tele;
019b131e-97ff-72cd-9cc5-ad80fd2e45b1;tele;
019b131f-6a84-7b89-acc6-23cfb0657e6c;Briques;
019b131f-8b83-786a-b388-5938087b431d;tele;
019b1320-0c9e-7a0c-afcb-b4472197af3e;tele;
019b1322-b9a2-7b2f-b06e-9a38c0b00959;fer;
019b1324-d1ee-7017-b5e3-cd14aa35697c;pièces automobiles;
019b1330-d3d2-77ae-925c-299a1850cc4b;boites fragiles;
019b1331-f9b9-713c-b804-15e86dce12b1;literie;
019b1345-1aed-7435-bfcf-33a05ce4a0f1;BAIGNOIRE;
019b1346-2533-7c48-ad6c-0fa02e7b4e6b;Boîte de vitesse;
019b1346-2eef-75dc-b777-265a48d6abd6;Boîte de vitesse;
019b134b-5979-75b0-9cdb-8158ab47c1f3;roue;
019b1353-b33c-770c-841d-b7957a24fc7b;carton vélo enfant;
019b135d-e664-75ea-a5ff-b5d99a89ec65;8 jantes auto;
019b135f-c9e5-70b8-8b53-c02931f29d9d;8 jantes auto;
019b1362-0e0f-7eb8-aaf3-00c71414c8b7;8 jantes auto;
019b136b-3dc5-7981-a7e1-c698375a7990;8 jantes auto;
019b1371-9082-7b40-93a0-188b67fa211e;4 jantes avec pneus;
019b137f-df91-7bff-a49b-56451997ae76;Présentoir en bois;
019b137f-e82b-7b10-9d44-0225c5eda382;Enceintes;
019b1381-a0ed-7cab-a7c5-7a8015f5a124;Machine à laver;
019b138a-350e-7679-be0b-0101001889ee;Velo;
019b138e-7046-787a-ad55-17c7ce99d5fa;chocolat;
019b138f-df20-7802-834c-bb1980a5fd2a;boites fragiles;
019b1390-21bf-76de-a546-f3c08a6f0816;Four Électrique Pro pour Pâtisserie 4 Niveaux 60x4;
019b1391-8f6f-771e-bfcf-fdc14bc22973;boites fragiles;
019b13a5-b018-7af6-a3c0-100c4d6458c0;PIECE CARBONE;
019b13a6-27aa-78c2-955b-96d1f765be4a;pièce métalique;
019b13a6-c040-755a-a604-70d7448cea54;PIECE CARBONE;
019b13a8-73ac-7b32-89a4-3622554b934d;pièce métallique;
019b13ac-d324-7249-806f-bc2b6da1f912;pièce métallique;
019b13b5-bfd7-778d-ab2b-f61b0956d529;pièce métallique;
019b13b7-fd79-744d-997a-846ec2a7efbd;chaise de restuarant en bois;
019b13b8-d120-7906-aa4a-00510d8174f0;chaise de restuarant en bois;
019b13bc-162d-708a-beb7-9953b90c66bd;chaise de restuarant en bois;
019b13c1-9152-728f-a2f9-4dcb298f5bd7;mobilier evenementiiel;
019b13ce-e98b-75be-9b3d-aa36dac28a91;photo;
019b13d0-760b-7a8d-b0c3-36dd23a96c13;Raboteuse;
019b13d3-3e6a-7dcd-8271-8a8955b7ee8a;photo;
019b13d6-c828-7a73-8fb0-88d90fb17aa3;Palette de lame de Bois;
019b13da-ebff-7c23-97ba-518ef5f519d1;photo;
019b13eb-5637-7401-8a69-36900ee64530;Une moto 🏍️ 125cm custom et environ80cm de large;
019b13ff-aa74-7ad8-89c5-c6915242de5c;books;
019b1400-5586-7292-8d4e-f73c7aaa9603;Meubles;
019b1400-ada2-7fc6-8e4f-a02a666a70f3;Meubles;
019b141e-6866-7419-a2c8-613d46c880a8;bière;ALCOOL
019b1420-810a-7c8b-9f07-3426c403f912;parfum;
019b1424-f87f-7942-9ab1-3d141802951a;Moteur;
019b142b-d515-737d-b5a9-486c77e359e1;Vin;ALCOOL
019b1454-9f67-71c4-840f-9aacd0eade23;Sac noir avec matériel contorsionniste;
019b145a-007f-7fa3-90ed-efd206152093;Baignoire 75 x 170 x 55;
019b1467-07a9-7185-8e44-fddd1a6f29c3;matelas grand lit double;
019b1468-8ddd-7311-824b-78e17a6dbac5;Vélo cargo;
019b146c-f94c-7eaf-b0ad-55a937c0d671;6 bouteilles de vin;ALCOOL
019b1484-485d-7c7d-b25f-5585a7758251;Porte de voiture;
019b14b3-1467-7e66-8cf3-16173307277d;Machine;
019b1523-6fc1-7657-beb6-19eebbeb69b6;Machine à café;
019b165e-2e90-79e6-b499-c903b910bb39;Gaine électrique;
019b1689-e5f4-7a6f-ab60-7b4a712d489e;Moteur boîte de vitesse;
019b16ad-964f-77a0-ad3a-a7282768d9b7;Semoir;
019b16b0-4902-7118-a085-f48d1e1adff2;Siège;
019b16b2-6b60-76f2-a056-a2d367e8d904;Chaises;
019b16b7-6ac4-76e3-a8b3-17db18c40389;Moteur de competition;
019b16bb-33e8-7b1e-8491-c63bff3f6735;Vaisselle;
019b16d3-e115-7385-97e1-c2608526d6fe;palette caisse bois;
019b16db-e9dc-7063-845e-15511a0c1f38;Fauteuil de bureau;
019b16ee-b80f-7865-91cd-9be30cd9fc48;Machine de restaurants;
019b16fe-a420-705e-8d7a-e815629da062;Godet pelleteuse;
019b170a-3c8e-7b86-ad87-dc51f17cf0b3;Machine à jus d'orange;
019b170c-190c-72c5-982f-cc33e41496a5;Chaise de jardin en bois;
019b170c-2b76-790e-aaee-4fedebf295c8;Moteur de competition;
019b170e-7661-7d1d-bc3a-fb5300716e9a;Moteur de competition;
019b1711-4c3b-7c06-ac87-c3d745d53a56;Moteur de competition;
019b1737-68d0-7f59-98ac-29fd80a78712;Jeux de lumière;
019b173d-9509-73dd-9637-5923409bbb64;pâtisserie;
019b1768-47e8-7fba-81b8-66c3ef28c586;Scie a onglet;
019b1770-2068-76a3-915b-5f74700d42de;Matériel de climatisation;
019b1772-1016-7de9-bb3c-9af44d3b5807;Bicyclette;
019b1776-5bea-74ce-b6be-8803c3a2b15d;Batteries;
019b177b-381d-7a2e-a0ff-859dd3978818;Consommables bois;
019b177f-00e8-70dc-8ed3-a457da253b16;Table de découpe d’acier;
019b17a2-4cba-7611-8865-4ce800985b66;vetements;
019b17a3-d3ce-75cc-b7ba-ea815d2f7ab8;Matériel HI FI;
019b17ae-cdf2-7e9a-b6d7-da1969edaadc;Siege;
019b17c4-2ada-72f8-9945-f115e52e511f;Velo;
019b17d0-f167-79e4-8569-90ebbd92c69f;jantes+pneu;
019b17d3-897c-7482-885a-8009b6257b90;briques de verre;
019b17ec-5f3b-7c67-9271-bc3bdcee217f;Equipement;
019b17f4-c3c5-7bcf-ae27-ce8ccd3e22fa;Vide;
019b17f7-ab5d-7512-b9dc-b7c53492b86a;produit d'exposition;
019b17f8-9170-7da1-8b63-d46736bab9b2;ALIMENTAIRE;
019b1804-3514-7cad-9028-9c8e96dda22e;vélo;
019b1805-b19a-721e-ae67-e24581589f87;Table marbre;
019b1813-70b5-7b1b-b4e2-69bf6506dbb8;vélo;
019b1819-7e4d-7019-ad25-e76aff527d50;vélo;
019b181b-aaed-7bf9-97d8-bb286e0451b1;Piece automobile;
019b181e-df72-7e6e-a6b6-a1832ff0e4b5;Palette moteur;
019b184e-5d0e-71b0-acf0-f2757843fff2;TRANCHEUSE A PAIN;
019b1878-f7aa-792b-8dcc-7816d4124688;Meuble télé;
019b187b-5d49-7484-ad0f-f841dfbe33cf;Chaises;
019b188d-d76b-7cfc-8396-3871253e4ee8;PLANTES;
019b188d-e7ba-7ce7-9732-473fc53f34ee;tracteur tondeuse;
019b1894-add6-735d-bf09-e9c4bede8b40;Table fartage;
019b1897-62f0-7eaf-8714-5db5583e840f;Parfum;
019b189c-993f-7ab9-9b69-ab10c5680b79;poteaux de badminton;
019b18a0-ad17-70ff-be7b-15c25b731831;VINS;ALCOOL
019b18bf-0ae4-7117-a3a9-77458bb0279a;Capot voiture;
019b18c0-22ae-72d3-8075-484af01318f1;Capot voiture;
019b18e4-71d7-7048-9689-975951877d67;Voiture électrique;
019b18ea-8647-7566-9644-ed0796379e77;Lapidaire;
019b18ff-14fa-7b09-b61a-bbb39e5a714d;Housse de spa;
019b1918-639a-7a30-889b-b39d57a6f75a;baril;
019b1930-041c-74e6-915f-182baa48b00e;Moteur espace v 1.6dci 160 cv avec boîte auto;
019b1976-3e36-7a86-be6b-ad08aaeb367f;Cles;
019b197f-b2f2-7480-a69f-e290e554aeaa;Tête de lit;
019b19b8-82bb-770c-8e45-5c9d9f46096f;Aspirateurs;
019b19e0-8af3-70f0-962c-88a51978b222;Hard top e36;
019b1bdf-802f-785b-ad20-10948fc9f6e4;VERIN;
019b1bf1-fcef-72ad-a8fa-7bb852d920a4;bouchons de bouteille;
019b1bfe-dc5c-7625-91a0-1fb245fb5261;Jante;
019b1c00-8e92-7f02-8711-afdfa296a5c6;FRITEUSE ELECTRIQUE;
019b1c0f-c4ac-77e8-8582-1e4a40d24842;Capot voiture;
019b1c2c-976f-7617-9ee2-fac2993b756a;Canapé;
019b1c44-e21c-77bc-bfef-59cf96aa787d;bouteille de huile;
019b1c57-9368-721e-82ee-c37eb92f6c26;Panier de tondeuse;
019b1c5e-34c0-7ee1-9297-cef1f617603a;Panier tondeuse pro;
019b1c60-e76e-75a4-abf1-5a555b067d2c;Panier tondeuse pro;
019b1c62-003e-7659-9790-021449963dab;Traverse en ferraille;
019b1c8e-d25e-77c2-b112-3fa80b663c3b;Vins;ALCOOL
019b1ca2-532c-7d7c-929b-e2ba689a8849;Petit pot verre vide;
019b1cb2-79c2-7cad-bc05-cb09ff747d26;Arbres;
019b1cb6-f6d7-740a-b89c-774e2bafd1db;Barreaux en fer forgé;
019b1cca-f020-7b08-a1c7-9f6a46f7811e;Graveur et Imprimante;
019b1ce8-31c8-759b-8a1f-600a5fe0033b;Wine;ALCOOL
019b1d12-b38f-70b2-bd2a-f7eb1fecdc3b;Couverture de chocolat;
019b1d16-7b07-713c-bc73-9029a3a915b6;TUYAUX CHEMINÉE;
019b1d45-6c1b-73a8-b3c3-8f81352bfc42;Table racine de teck;
019b1d46-d167-7a43-b490-db0b2158b6bf;table basse ronde;
019b1d48-9749-7560-a811-a1f6e579907c;Rack metal;
019b1d59-771d-73ec-92df-bc6aff291ac9;VELO;
019b1d5e-80e4-784e-b685-0aeddbaf5a9d;Friandise;
019b1d7b-1e47-7994-baea-f0be38da87b9;Matériel éducatif;
019b1d8c-9bc5-74cd-9436-dbb9d20d481d;Voiture électrique;
019b1d8e-ca26-78c7-878a-3d3d01105e6f;Matériel sonorisation sav;
019b1d8e-e99a-7790-be8c-3e243589dd79;Affiches;
019b1d91-6188-700e-8484-8207598c287a;Jantes;
019b1d9f-69ff-709e-87ff-8143ebe411ce;7 tableaux;
019b1dba-9d49-7da1-a5b1-8c15918be507;ROUE VOITURE;
019b1ddc-2007-7ca5-99b6-8aacd239800f;pièces agricoles;
019b1e02-ec04-7df3-9113-821a0f58466e;vasque en pierre;
019b1e09-e4e9-70b3-be75-777101ac0a42;PIECE AUTO;
019b1e1d-c1c4-7219-9975-8c7a53eb82bc;Marchandises fragiles (verrerie, assiettes,...);
019b1e29-5a00-7195-83b9-4baca5fce314;Caillebotis plastique;
019b1e2e-4b06-7b98-8f24-5572917bd3cc;pièces agricoles;
019b1e2e-bbc5-784d-b12d-842c3ea60ac4;Capote voiture avec vitre en verre, honda s2000;ALCOOL
019b1e3a-6b57-74aa-a99b-ee84a1feb391;Couffin pour chien;
019b1e4f-b0fb-776c-9bd9-ea0e25a36ec0;Test;
019b1e58-4a73-79c6-9a75-eab33d93ea28;Pièces détachés robot agricole;
019b1e5e-4e65-7e52-af4f-aa4345a55c33;Pneu agricole;
019b1e7d-4fff-7fe1-8d3d-d02b695b76e8;Borne bois;
019b1e9a-e20b-7569-8a02-97467f4e152e;roue voitures x 4;
019b1eab-89cd-7397-94b3-099362e85edf;MATERIEL DE GARAGE;
019b1eac-d224-7484-bacf-10a2b0b214b8;MATERIEL DE GARAGE;
019b1eb7-7da7-7231-a2f6-3b752f9e877d;Nourriture;
019b1ec9-5cc8-714d-89e3-485da218819c;Siège auto;
019b1f0a-4624-7e1f-bdbc-4904990e7eef;documents papiers;
019b1fa2-159b-7096-8c70-da8a19d6d6d2;moules à destination d'une fonderie;
019b208a-dffe-7708-bf59-818fa8793716;compresseur;
019b208c-a40a-7484-96ac-6e5be4a4043e;Jus et vinaigre de grenade;
019b2095-9aba-7616-90a1-472a643c26df;OUTILLAGE DE SERTISSAGE;
